drug_name,adr_category,description
c#ccnc1ccc2=cc=cc=c12,"Respiratory, thoracic and mediastinal disorders",1
c1c(c(oc2=c1c(=cc(=c2c3c(c(oc4=cc(=cc(=c34)o)o)c5=cc(=c(c=c5)o)o)o)o)o)c6=cc(=c(c=c6)o)o)o,"Respiratory, thoracic and mediastinal disorders",1
cn(c)ccc1=cnc2=c1c=c(c=c2)cs(=o)(=o)n3cccc3,"Respiratory, thoracic and mediastinal disorders",1
cn(c)ccc1=cnc2=c1c=c(c=c2)cs(=o)(=o)n3cccc3.c(c(c(=o)o)o)c(=o)o,"Respiratory, thoracic and mediastinal disorders",1
c1cc2c(=o)nc(cssccc(=o)nc(c(=o)ncc(=o)nc(c(=o)nc(c(=o)n2c1)cc3=cnc4=cc=cc=c43)cc(=o)o)ccccn=c(n)n)c(=o)n,"Respiratory, thoracic and mediastinal disorders",1
cc1=nc=c(c=c1)c2=nc=c(c=c2c3=cc=c(c=c3)s(=o)(=o)c)cl,"Respiratory, thoracic and mediastinal disorders",1
coc1=c(c=c2c(=c1)n=cn=c2nc3=cc(=c(c=c3)f)cl)occcn4ccocc4,"Respiratory, thoracic and mediastinal disorders",1
c1=cc(=c(c=c1cc(c(=o)o)n)o)o.c1=cc(=c(c(=c1cnnc(=o)c(co)n)o)o)o,"Respiratory, thoracic and mediastinal disorders",1
ccc(=o)oc(cc1=cc=cc=c1)(c2=cc=cc=c2)c(c)cn(c)c.cc(=o)nc1=cc=c(c=c1)o.cl,"Respiratory, thoracic and mediastinal disorders",1
c(c(c(c(c(c=o)n)o)o)o)o,"Respiratory, thoracic and mediastinal disorders",1
c1cc2=c(c=cc(=c2)cl)c(=c3ccncc3)c4=c1c=cc=n4,"Respiratory, thoracic and mediastinal disorders",1
cn(c)cc(c1=cc=c(c=c1)o)c2(ccccc2)o,"Respiratory, thoracic and mediastinal disorders",1
cc1(c(=o)n2c(c(=o)n3cccc3c2o1)cc4=cc=cc=c4)nc(=o)c5cn(c6cc7=cnc8=cc=cc(=c78)c6=c5)c.cn1c=nc2=c1c(=o)n(c(=o)n2c)c.c(c(c(=o)o)o)(c(=o)o)o,"Respiratory, thoracic and mediastinal disorders",1
cc1(c2ccc3(c(c2(ccc1o)c)c(=o)c=c4c3(ccc5(c4cc(cc5)(c)c(=o)o)c)c)c)c.c(c(c(=o)o)n)s.c(c(=o)o)n,"Respiratory, thoracic and mediastinal disorders",1
cc(c)cc(cc(=o)o)cn,"Respiratory, thoracic and mediastinal disorders",1
cccc1=nc(=c(n1cc2=cc=c(c=c2)c3=cc=cc=c3c4=nnn=n4)c(=o)occ5=c(oc(=o)o5)c)c(c)(c)o,"Respiratory, thoracic and mediastinal disorders",1
cc(c)cn(cc(c(cc1=cc=cc=c1)nc(=o)oc2ccoc2)op(=o)(o)o)s(=o)(=o)c3=cc=c(c=c3)n,"Respiratory, thoracic and mediastinal disorders",1
cc(c)ccc(=o)cc1c2=cc=cc=c2c(=o)n1c3=nc4=c(c=c3)c=cc(=n4)cl,"Respiratory, thoracic and mediastinal disorders",1
coc1=cc(=cc(=c1)oc)oc.c1=c(c=c(c=c1o)o)o,"Respiratory, thoracic and mediastinal disorders",1
c1=cc=c2c(=c1)c=cc=nn2,"Respiratory, thoracic and mediastinal disorders",1
c(co)cscc(c(=o)o)n,"Respiratory, thoracic and mediastinal disorders",1
cc(=o)oc1=cc=cc=c1c(=o)o.c1ccn(cc1)c2=nc(=nc3=c2n=c(n=c3n4ccccc4)n(cco)cco)n(cco)cco,"Respiratory, thoracic and mediastinal disorders",1
[n]=o,"Respiratory, thoracic and mediastinal disorders",1
cc12ccc(=o)c=c1c3cc3c4c2ccc5(c4c6cc6c57ccc(=o)o7)c.cc12ccc3c(c1ccc2(c#c)o)ccc4=c3c=cc(=c4)o,"Respiratory, thoracic and mediastinal disorders",1
ccc(c(c)o)n1c(=o)n(c=n1)c2=cc=c(c=c2)n3ccn(cc3)c4=cc=c(c=c4)occ5cc(oc5)(cn6c=nc=n6)c7=c(c=c(c=c7)f)f,"Respiratory, thoracic and mediastinal disorders",1
cc(c)(c)c(c(=o)nc(cc1=cc=cc=c1)c(cn(cc2=cc=c(c=c2)c3=cc=cc=n3)nc(=o)c(c(c)(c)c)nc(=o)oc)o)nc(=o)oc,"Respiratory, thoracic and mediastinal disorders",1
c1cc2cn(c(=o)c3=c2c(=cc=c3)c1)c4cn5ccc4cc5,"Respiratory, thoracic and mediastinal disorders",1
cc(=o)nc1=cc=c(c=c1)o.cc(=o)oc1=cc=cc=c1c(=o)o.cn1c=nc2=c1c(=o)n(c(=o)n2c)c.c1=cc=c(c(=c1)c(=o)n)o,"Respiratory, thoracic and mediastinal disorders",1
cc12ccc(=o)c=c1cc(c3c24c(o4)cc5(c3ccc56ccc(=o)o6)c)c(=o)oc,"Respiratory, thoracic and mediastinal disorders",1
c1=cc(=cc=c1c2c(c(=o)n2c3=cc=c(c=c3)f)ccc(c4=cc=c(c=c4)f)o)o,"Respiratory, thoracic and mediastinal disorders",1
cc1c2c(c(=o)n2c(=c1sc3cc(nc3)c(=o)nc4=cc=cc(=c4)c(=o)o)c(=o)o)c(c)o,"Respiratory, thoracic and mediastinal disorders",1
ccc(c)cc(c)ccccccccc(=o)nc1cc(c(nc(=o)c2c(ccn2c(=o)c(nc(=o)c(nc(=o)c3cc(cn3c(=o)c(nc1=o)c(c)o)o)c(c(c4=cc=c(c=c4)o)o)o)c(ccn)o)o)nccn)o,"Respiratory, thoracic and mediastinal disorders",1
c1=cc=c(c=c1)c(=o)c2=c(c(=cc=c2)cc(=o)n)n,"Respiratory, thoracic and mediastinal disorders",1
cc1=cc1,"Respiratory, thoracic and mediastinal disorders",1
cc(c1=cc(=cc(=c1)c(f)(f)f)c(f)(f)f)oc2c(n(cco2)cc3=nc(=o)nn3)c4=cc=c(c=c4)f,"Respiratory, thoracic and mediastinal disorders",1
ccc(c)c(=o)oc1cc(c=c2c1c(c(c=c2)c)ccc3cc(cc(=o)o3)o)c.c1=cc(=cn=c1)c(=o)o,"Respiratory, thoracic and mediastinal disorders",1
c1=cc=nc(=c1)c(=o)[o-].c1=cc=nc(=c1)c(=o)[o-].c1=cc=nc(=c1)c(=o)[o-].[cr+3],"Respiratory, thoracic and mediastinal disorders",1
cc12ccc3c(c1ccc2c(=o)nc4=c(c=cc(=c4)c(f)(f)f)c(f)(f)f)ccc5c3(c=cc(=o)n5)c,"Respiratory, thoracic and mediastinal disorders",1
c=c1c(cc(c1co)o)n2c=nc3=c2nc(=nc3=o)n,"Respiratory, thoracic and mediastinal disorders",1
c1cn2ccc1c(c2)oc(=o)n3ccc4=cc=cc=c4c3c5=cc=cc=c5,"Respiratory, thoracic and mediastinal disorders",1
cc(c1=cc=cc2=cc=cc=c21)ncccc3=cc(=cc=c3)c(f)(f)f,"Respiratory, thoracic and mediastinal disorders",1
cc1=c2c(=cc(=c2c=c(c=c1)c(c)c)c)s(=o)(=o)[o-].c(cc(=o)n)c(c(=o)o)n.[na+],"Respiratory, thoracic and mediastinal disorders",1
ccc12c=ccn3c1c4(cc3)c(c(c2oc(=o)c)(c(=o)oc)o)n(c5=cc(=c(c=c45)c6(cc7cc(cn(c7)cc8=c6nc9=cc=cc=c89)c(c)(f)f)c(=o)oc)oc)c,"Respiratory, thoracic and mediastinal disorders",1
ccccc(c1(ccc2c(o1)cc(=o)c2ccccccc(=o)o)o)(f)f,"Respiratory, thoracic and mediastinal disorders",1
cccc1=nc(=c(n1cc2=cc=c(c=c2)c3=cc=cc=c3c4=nnn=n4)c(=o)o)c(c)(c)o,"Respiratory, thoracic and mediastinal disorders",1
c=ccn.c1c(o1)ccl.cl,"Respiratory, thoracic and mediastinal disorders",1
ccccccccccncc=c.c[n+](c)(c)ccccccncc=c.c=ccn.c1c(o1)ccl.cl.[cl-],"Respiratory, thoracic and mediastinal disorders",1
cc1=cn(c(=o)nc1=o)c2cc(c(o2)co)n=[n+]=[n-].c1c(oc(s1)co)n2c=cc(=nc2=o)n,"Respiratory, thoracic and mediastinal disorders",1
ccccoccoccocc1=cc2=c(c=c1ccc)oco2.cc(=cc1c(c1(c)c)c(=o)occ2=coc(=c2)cc3=cc=cc=c3)c,"Respiratory, thoracic and mediastinal disorders",1
cc(=o)oc1=cc=cc=c1c(=o)o.c(c(=o)o)c(cc(=o)o)(c(=o)o)o.c(=o)(o)[o-].[na+],"Respiratory, thoracic and mediastinal disorders",1
cc(=o)oc1=cc=cc=c1c(=o)o.c(c(=o)[o-])n.c(=o)([o-])[o-].[oh-].[oh-].[mg+2].[al+3],"Respiratory, thoracic and mediastinal disorders",1
c1ccn(cc1)ccoc(c2=cc=cc=c2)c3=cc=c(c=c3)cl.c1=cc=c(c=c1)c2=c(c=cc(=c2)c(=o)c3=cc=cc=c3c(=o)o)o,"Respiratory, thoracic and mediastinal disorders",1
c1cc(ccc1cn=c(n)n)c(=o)oc2=cc=cc=c2c(=o)occ3=cc=cc=c3.c(c1c2c(c(c(o1)oc3c(oc(c(c3o)o)oc4c(oc(c(c4o)o)oc5c(oc(c(c5o)o)oc6c(oc(c(c6o)o)oc7c(oc(c(c7o)o)oc8c(oc(o2)c(c8o)o)co)co)co)co)co)co)o)o)o.cl,"Respiratory, thoracic and mediastinal disorders",1
coc1c(c(c(c(o1)cos(=o)(=o)o)oc2c(c(c(c(o2)c(=o)o)oc3c(c(c(c(o3)cos(=o)(=o)o)oc4c(c(c(c(o4)c(=o)o)oc5c(c(c(c(o5)cos(=o)(=o)o)o)o)ns(=o)(=o)o)o)o)os(=o)(=o)o)ns(=o)(=o)o)o)os(=o)(=o)o)o)ns(=o)(=o)o,"Respiratory, thoracic and mediastinal disorders",1
cco.cc1=c(c(c(=c(n1)c)p2(=o)occ(co2)(c)c)c3=cc(=cc=c3)[n+](=o)[o-])c(=o)occn(cc4=cc=cc=c4)c5=cc=cc=c5.cl,"Respiratory, thoracic and mediastinal disorders",1
cc(c(c(=o)c(c(o)oc1=cc=cc2=c1c(=o)c3=c(c2c4c5=c(c(=cc=c5)oc(c(c(=o)c(c(c)o)o)o)o)c(=o)c6=c4c=c(c=c6o)c(=o)o)c=c(c=c3o)c(=o)o)o)o)o,"Respiratory, thoracic and mediastinal disorders",1
c1cn(ccc1oc(c2=cc=c(c=c2)cl)c3=cc=cc=n3)cccc(=o)o.c1=cc=c(c=c1)s(=o)(=o)o,"Respiratory, thoracic and mediastinal disorders",1
cc(c(=o)[o-])o.cc(c(=o)[o-])o.o.o.o.o.o.[ca+2],"Respiratory, thoracic and mediastinal disorders",1
ccc1(c(=o)nc(=o)nc1=o)c2=cc=cc=c2.cn1c=nc2=c1c(=o)n(c(=o)n2c)c,"Respiratory, thoracic and mediastinal disorders",1
cccccoc1=cc=c(c=c1)c2=cc=c(c=c2)c3=cc=c(c=c3)c(=o)nc4cc(c(nc(=o)c5c(c(cn5c(=o)c(nc(=o)c(nc(=o)c6cc(cn6c(=o)c(nc4=o)c(c)o)o)c(c(c7=cc=c(c=c7)o)o)o)c(c)o)c)o)o)o,"Respiratory, thoracic and mediastinal disorders",1
c=cc1=cc=cc=c1s(=o)(=o)o,"Respiratory, thoracic and mediastinal disorders",1
cc(=o)oc1c(sc2=cc=cc=c2n(c1=o)ccn(c)c)c3=cc=c(c=c3)oc.c(c(c(=o)o)o)c(=o)o,"Respiratory, thoracic and mediastinal disorders",0
[oh-].[oh-].[oh-].[oh-].[oh-].[mg+2].[al+3],"Respiratory, thoracic and mediastinal disorders",1
c1c2cncc1c3=cc4=nc=cn=c4c=c23,"Respiratory, thoracic and mediastinal disorders",1
cccc(c)(coc(=o)n)coc(=o)n.cc(=o)c1=cc2=c(c=c1)sc3=cc=cc=c3n2cccn(c)c,"Respiratory, thoracic and mediastinal disorders",1
cc(=o)oc1=cc=cc=c1c(=o)o.[o-2].[mg+2],"Respiratory, thoracic and mediastinal disorders",1
cc(=o)sc1cc2=cc(=o)ccc2(c3c1c4ccc(c4(cc3)c)(ccc(=o)o)o)c.c=ccscc1nc2=cc(=c(c=c2s(=o)(=o)n1)s(=o)(=o)n)cl,"Respiratory, thoracic and mediastinal disorders",1
ccc(=o)occ(=o)c1(c(cc2c1(cc(c3(c2ccc4=cc(=o)c=cc43c)f)o)c)c)oc(=o)cc.c1=cc=c(c=c1)c(c2=cc=cc=c2)(c3=cc=cc=c3cl)n4c=cn=c4,"Respiratory, thoracic and mediastinal disorders",1
cn1c=c(c2=cc=cc=c21)c3=c(c(=o)nc3=o)c4=cn(c5=cc=cc=c54)c6ccn(cc6)cc7=cc=cc=n7,"Respiratory, thoracic and mediastinal disorders",1
c(=o)([o-])[o-].c(=o)([o-])[o-].c(=o)([o-])[o-].o.[la+3].[la+3],"Respiratory, thoracic and mediastinal disorders",1
coccoc1=c(c=c2c(=c1)c(=nc=n2)nc3=cc=cc(=c3)c#c)occoc,"Respiratory, thoracic and mediastinal disorders",1
cc(c)c1c(=o)nc(c(=o)ncc(=o)nc(c(=o)nc(c(=o)n1c)cc2=cc=cc=c2)cc(=o)o)cccn=c(n)n,"Respiratory, thoracic and mediastinal disorders",1
c(cn(cp(=o)([o-])[o-])cp(=o)([o-])[o-])n(cp(=o)([o-])[o-])cp(=o)([o-])[o-].[sm+3],"Respiratory, thoracic and mediastinal disorders",1
cc1=c(c(cc(c1)o)(c)c)c=cc(=cc=cc(=cc=cc=c(c)c=cc=c(c)c=cc2c(=cc(cc2(c)c)o)c)c)c,"Respiratory, thoracic and mediastinal disorders",1
cc(cn1c2=cc=cc=c2sc3=c1c=c(c=c3)c(=o)c)n(c)c.cc(=o)c1=cc2=c(c=c1)sc3=cc=cc=c3n2cccn(c)c.c1=cc=c(c=c1)c2=nc(c(=o)nc3=c2c=c(c=c3)cl)c(=o)[o-].[oh-].[k+].[k+],"Respiratory, thoracic and mediastinal disorders",1
cc1=cc(=cc(=c1oc2=nc(=nc(=c2br)n)nc3=cc=c(c=c3)c#n)c)c#n,"Respiratory, thoracic and mediastinal disorders",1
cc(=o)nc1=cc=c(c=c1)o.c(c(c1c(=o)c(=c(o1)o)o)o)o,"Respiratory, thoracic and mediastinal disorders",1
cc1=cc(=nc(=n1)oc(c(=o)o)c(c2=cc=cc=c2)(c3=cc=cc=c3)oc)c,"Respiratory, thoracic and mediastinal disorders",1
cn(c)c(=n)n=c(n)n.coc1=c(c=c(c=c1)cl)c(=o)nccc2=cc=c(c=c2)s(=o)(=o)nc(=o)nc3ccccc3.cl,"Respiratory, thoracic and mediastinal disorders",1
ccc(=o)nccc1ccc2=c1c3=c(c=c2)occ3,"Respiratory, thoracic and mediastinal disorders",1
cs(=o)(=o)ccncc1=cc=c(o1)c2=cc3=c(c=c2)n=cn=c3nc4=cc(=c(c=c4)occ5=cc(=cc=c5)f)cl,"Respiratory, thoracic and mediastinal disorders",1
ccc12cc(=c)c3c(c1ccc2(c#c)o)ccc4=cc(=o)ccc34.cc12ccc3c(c1ccc2(c#c)o)ccc4=c3c=cc(=c4)o,"Respiratory, thoracic and mediastinal disorders",1
cc(c)cn(cc(c(cc1=cc=cc=c1)nc(=o)oc2coc3c2cco3)o)s(=o)(=o)c4=cc=c(c=c4)n,"Respiratory, thoracic and mediastinal disorders",1
c1=cc(=c(c=c1f)f)c(cn2c=nc=n2)(cn3c=nc=n3)op(=o)(o)o,"Respiratory, thoracic and mediastinal disorders",1
cnc(=o)c1=nc=cc(=c1)oc2=cc=c(c=c2)nc(=o)nc3=cc(=c(c=c3)cl)c(f)(f)f,"Respiratory, thoracic and mediastinal disorders",1
cccc1=nc2=c(c=c(c=c2n1cc3=cc=c(c=c3)c4=cc=cc=c4c(=o)o)c5=nc6=cc=cc=c6n5c)c.c1nc2=cc(=c(c=c2s(=o)(=o)n1)s(=o)(=o)n)cl,"Respiratory, thoracic and mediastinal disorders",1
c1cc(=o)nc(=o)c1n2cc3=c(c2=o)c=cc=c3n,"Respiratory, thoracic and mediastinal disorders",1
cc(=o)nc(coc)c(=o)ncc1=cc=cc=c1,"Respiratory, thoracic and mediastinal disorders",1
cc12ccc(=o)c=c1ccc3c2c(=o)cc4(c3ccc4(c(=o)co)o)c,"Respiratory, thoracic and mediastinal disorders",1
cc1=cc(=no1)ns(=o)(=o)c2=cc=c(c=c2)n.coc1=cc(=cc(=c1oc)oc)cc2=cn=c(n=c2n)n,"Respiratory, thoracic and mediastinal disorders",1
cc(c)c(c(=o)nc(cs)c(=o)nc(c(c)o)c(=o)n)nc(=o)c(ccccn)nc(=o)c(cc1=cnc2=cc=cc=c21)nc(=o)c(cc3=cc=c(c=c3)o)nc(=o)c(cs)nc(=o)c(cc4=cc5=cc=cc=c5c=c4)n,"Respiratory, thoracic and mediastinal disorders",1
cn(c)c1c=cc2=nc3=c(c=c(c=c3)n(c)c)sc2=c1,"Respiratory, thoracic and mediastinal disorders",1
c1=csc(=c1)csc2=nc=nc3=nc=nc32,"Respiratory, thoracic and mediastinal disorders",1
c=cn1cccc1=o.ii,"Respiratory, thoracic and mediastinal disorders",1
cn1ccc23c4c1cc5=c2c(=c(c=c5)oc)oc3c(=o)cc4,"Respiratory, thoracic and mediastinal disorders",1
cn1c=nc(=c1sc2=nc=nc3=nc=nc32)[n+](=o)[o-],"Respiratory, thoracic and mediastinal disorders",1
c1=c[n-]c(n=c1)[nh2+]s(=o)(=o)c2=cc=c(c=c2)n.[ag+],"Respiratory, thoracic and mediastinal disorders",1
cc1=c(c(=o)c2=cc=cc=c2c1=o)cc=c(c)ccc=c(c)c,"Respiratory, thoracic and mediastinal disorders",1
cc(c)c1cccc(c1)c(=o)nc(cc2=cc=cc=c2)c(=o)o,"Respiratory, thoracic and mediastinal disorders",1
coccnc(=o)cn(ccn(ccn(cc(=o)nccoc)cc(=o)[o-])cc(=o)[o-])cc(=o)[o-].[gd+3],"Respiratory, thoracic and mediastinal disorders",1
cc(c)c(=o)occ(=o)c12c(cc3c1(cc(c4c3ccc5=cc(=o)c=cc45c)o)c)oc(o2)c6ccccc6,"Respiratory, thoracic and mediastinal disorders",1
cc(c)c1=nc(=nc(=c1c=cc(cc(cc(=o)o)o)o)c2=cc=c(c=c2)f)n(c)s(=o)(=o)c,"Respiratory, thoracic and mediastinal disorders",1
cc1=cn(c(=o)nc1=o)c2cc(c(o2)cop(=o)(o)op(=o)(o)op(=o)(o)o)nn,"Respiratory, thoracic and mediastinal disorders",1
cc(=o)sc1cc2=cc(=o)ccc2(c3c1c4ccc5(c4cc3)ccc(=o)o5)c,"Respiratory, thoracic and mediastinal disorders",1
cc1c=cc=cc=cc=cc=cc=cc=cc(cc2c(c(cc(o2)(cc(cc(ccc(c(cc(cc(=o)oc(c(c1o)c)c)o)o)o)o)o)o)o)c(=o)o)oc3c(c(c(c(o3)c)o)n)o,"Respiratory, thoracic and mediastinal disorders",1
ccccc1oc2cc3c4ccc5=cc(=o)c=cc5(c4c(cc3(c2(o1)c(=o)co)c)o)c,"Respiratory, thoracic and mediastinal disorders",1
cccccoc1=cc=c(c=c1)c2=cc(=no2)c3=cc=c(c=c3)c(=o)nc4cc(c(nc(=o)c5c(c(cn5c(=o)c(nc(=o)c(nc(=o)c6cc(cn6c(=o)c(nc4=o)c(c)o)o)c(c(c7=cc(=c(c=c7)o)os(=o)(=o)o)o)o)c(cc(=o)n)o)c)o)o)o,"Respiratory, thoracic and mediastinal disorders",1
cc1=nn=c(n1c2cc3ccc(c2)n3ccc(c4=cc=cc=c4)nc(=o)c5ccc(cc5)(f)f)c(c)c,"Respiratory, thoracic and mediastinal disorders",1
c1cc(c(c(c1n)o)oc2c(c(c(o2)co)oc3c(c(c(c(o3)cn)o)o)n)o)oc4cc(c(c(c4n)o)o)cn,"Respiratory, thoracic and mediastinal disorders",1
cc1=c(c(=c(c2=c1coc2=o)o)cc(=o)o)oc,"Respiratory, thoracic and mediastinal disorders",1
cc1=c(c=c(c=c1)c(=o)nc2=cc(=cc(=c2)n3c=c(n=c3)c)c(f)(f)f)nc4=nc=cc(=n4)c5=cn=cc=c5,"Respiratory, thoracic and mediastinal disorders",1
cc1(c(n2c(s1)c(c2=o)nc(=o)c(c3=cc=cc=c3)n)c(=o)[o-])c.cc1(c(n2c(s1(=o)=o)cc2=o)c(=o)[o-])c.[na+].[na+],"Respiratory, thoracic and mediastinal disorders",1
c1=cc(=c(c=c1cc(c(=o)o)n)o)o.c1=cc(=c(c(=c1cnnc(=o)c(co)n)o)o)o.cl,"Respiratory, thoracic and mediastinal disorders",1
cc1(c(n2c(s1)c(c2=o)nc(=o)cc3=cc=cc=c3)c(=o)o)c.cc1(c(n2c(s1)c(c2=o)nc(=o)cc3=cc=cc=c3)c(=o)o)c.c1=cc=c(c=c1)cnccncc2=cc=cc=c2.o.o.o.o,"Respiratory, thoracic and mediastinal disorders",1
c(coccoccoccoccoccoccoccoccoccoccoccoccocco)o,"Respiratory, thoracic and mediastinal disorders",1
cccc1=cc(=o)nc(=s)n1,"Respiratory, thoracic and mediastinal disorders",1
c1=nc2=c(n1)c(=s)n=cn2,"Respiratory, thoracic and mediastinal disorders",1
cn1c=cnc1=s,"Respiratory, thoracic and mediastinal disorders",1
c1=nc2=c(n1)c(=s)n=c(n2)n,"Respiratory, thoracic and mediastinal disorders",1
c1=nc2c(n1)c(=s)nc=n2,"Respiratory, thoracic and mediastinal disorders",1
cccc(c)c1(c(=o)nc(=s)nc1=o)cc,"Respiratory, thoracic and mediastinal disorders",1
ccc1c2(c(c(c(=o)c(cc(c(c(c(=o)c(c(=o)o1)c)c)oc3c(c(cc(o3)c)n(c)c)o)(c)oc)c)c)n(c(=o)o2)ccccn4c=c(n=c4)c5=cn=cc=c5)c,"Respiratory, thoracic and mediastinal disorders",1
n(=o)[o],"Respiratory, thoracic and mediastinal disorders",1
cc(c(c1=cc=cc=c1)o)n(c)cc=cc2=cc=cc=c2,"Respiratory, thoracic and mediastinal disorders",1
coc(=o)nc(=s)nc1=cc=cc=c1nc(=s)nc(=o)oc,"Respiratory, thoracic and mediastinal disorders",1
cn1ccn(cc1)c=c2c(=o)n3c(=n2)cn=c(c4=c3c=cc(=c4)[n+](=o)[o-])c5=cc=cc=c5cl,"Respiratory, thoracic and mediastinal disorders",1
ccnc(=o)c1cccn1c(=o)c(cccn=c(n)n)nc(=o)c(c(c)c)nc(=o)c(c(c)c)nc(=o)c(cc2=cc=c(c=c2)o)nc(=o)c(co)nc(=o)c(cc3=cnc4=cc=cc=c43)nc(=o)c(cc5=cn=cn5)nc(=o)c6ccc(=o)n6,"Respiratory, thoracic and mediastinal disorders",1
ccn1ccn(c(=o)c1=o)c(=o)nc(c2=cc=cc=c2)c(=o)nc3c4n(c3=o)c(c(s4)(c)c)c(=o)[o-].cc1(c(n2c(s1(=o)=o)cc2=o)c(=o)o)cn3c=cn=n3.[na+],"Respiratory, thoracic and mediastinal disorders",1
cc(=o)oc1(ccc2c1(ccc3c2ccc4=cc(=o)ccc34)c)c#c.cc12ccc3c(c1ccc2o)ccc4=c3c=cc(=c4)o,"Respiratory, thoracic and mediastinal disorders",1
cc1=c(c(=cc=c1)cl)nc(=o)c2=cn=c(s2)nc3=nc(=nc(=c3)n4ccn(cc4)cco)c,"Respiratory, thoracic and mediastinal disorders",1
cn=c1cn(c(=c2c=c(c=cc2=n1)cl)c3=cc=cc=c3)o.c[n+]12ccc(cc1)c(c2)oc(=o)c(c3=cc=cc=c3)(c4=cc=cc=c4)o.[br-],"Respiratory, thoracic and mediastinal disorders",1
cc(c)cc1(c(=o)nc(=o)nc1=o)cc=c.cc(=o)nc1=cc=c(c=c1)o.cn1c=nc2=c1c(=o)n(c(=o)n2c)c,"Respiratory, thoracic and mediastinal disorders",1
ccc(=o)oc1(c(cc2c1(cc(c3(c2cc(c4=cc(=o)c=cc43c)f)f)o)c)c)c(=o)scf.c1=cc=c(c=c1)ccccoccccccncc(c2=cc(=c(c=c2)o)co)o,"Respiratory, thoracic and mediastinal disorders",1
cc(c(=o)o)n.cc(=o)o.c1=cc(=cc=c1cc(c(=o)o)n)o.c(ccn)cc(c(=o)o)n.c(cc(=o)o)c(c(=o)o)n,"Respiratory, thoracic and mediastinal disorders",1
c(c(c(c(c(c(=o)[o-])o)o)o)o)o.[na+].[fe+3],"Respiratory, thoracic and mediastinal disorders",1
cc(c)cc1c(=o)nc(c(=o)nc(c(=o)nc(c(=o)nccc(c(=o)nc(c(=o)nc(c(=o)n1)cc2=cc=cc=c2)ccn)nc(=o)c(ccn)nc(=o)c(cco)nc(=o)c(ccn)nc=o)cco)ccn)ccn,"Respiratory, thoracic and mediastinal disorders",1
c(=o)(o)[o-].[oh-].[na+].[al+3],"Respiratory, thoracic and mediastinal disorders",1
ccsc1=cc2=c(c=c1)sc3=cc=cc=c3n2cccn4ccn(cc4)c.c(c(c(=o)o)o)c(=o)o,"Respiratory, thoracic and mediastinal disorders",1
c=ccn.c1c(o1)ccl,"Respiratory, thoracic and mediastinal disorders",1
ccc1=c2c=c3c(=c(c(=cc4=nc(=cc5=nc(=cc(=c1c)n2)c(=c5ccc(=o)o)c)c(=c4c)ccc(=o)o)n3)c(c)o)c,"Respiratory, thoracic and mediastinal disorders",1
cc1c=cc=cccc=cc=cc=cc=cc(cc(c(c(cc(=o)cc(c(ccc(cc(cc(cc(=o)oc(c(c1o)c)c)o)o)o)o)o)o)c(=o)o)o)oc2c(c(c(c(o2)c)o)n)o,"Respiratory, thoracic and mediastinal disorders",1
cc(c(=o)n1cccc1c(=o)o)nc(ccc2=cc=cc=c2)c(=o)o,"Respiratory, thoracic and mediastinal disorders",1
ccccc(c)(cc=cc1c(cc(=o)c1ccccccc(=o)oc)o)o,"Respiratory, thoracic and mediastinal disorders",1
c1cn2c(=nn=c2c(f)(f)f)cn1c(=o)cc(cc3=cc(=c(c=c3f)f)f)n,"Respiratory, thoracic and mediastinal disorders",1
c(c=o)c(c=o)o,"Respiratory, thoracic and mediastinal disorders",1
cc(c)c1=nc(=nc(=c1ccc(cc(cc(=o)o)o)o)c2=cc=c(c=c2)f)n(c)s(=o)(=o)c,"Respiratory, thoracic and mediastinal disorders",1
cc(c)c(c)c=cc(c)c1ccc2c1(cccc2=cc=c3cc(cc(c3=c)o)o)c,"Respiratory, thoracic and mediastinal disorders",1
cc1=cc2=c(c=c1c)n(c=n2)c3c(c(c(o3)co)op(=o)([o-])oc(c)cnc(=o)ccc4(c(c5c6(c(c(c(=n6)c(=c7c(c(c(=n7)c=c8c(c(c(=n8)c(=c4[n-]5)c)ccc(=o)n)(c)c)ccc(=o)n)(c)cc(=o)n)c)ccc(=o)n)(c)cc(=o)n)c)cc(=o)n)c)o.o.[co],"Respiratory, thoracic and mediastinal disorders",1
con=c(c1=csc(=n1)n)c(=o)nc2c3n(c2=o)c(=c(cs3)c[n+]4=cc=cc5=c4ccc5)c(=o)[o-],"Respiratory, thoracic and mediastinal disorders",1
ccn(cc)c(=o)c(=cc1=cc(=c(c(=c1)o)o)[n+](=o)[o-])c#n,"Respiratory, thoracic and mediastinal disorders",1
cc1=cc=c(c=c1)c(=o)c2=cc(=c(c(=c2)o)o)[n+](=o)[o-],"Respiratory, thoracic and mediastinal disorders",1
c1cc(n(c1)c(=o)cnc23cc4cc(c2)cc(c4)(c3)o)c#n,"Respiratory, thoracic and mediastinal disorders",1
c1cc1nc2=nc(=nc3=c2n=cn3c4cc(c=c4)co)n.c1c(oc(s1)co)n2c=cc(=nc2=o)n,"Respiratory, thoracic and mediastinal disorders",1
cn(c)nn=c1c(=nc=n1)c(=o)n,"Respiratory, thoracic and mediastinal disorders",1
cc(c=cc(c)c(c)(c)o)c1ccc2c1(cccc2=cc=c3cc(cc(c3)o)o)c,"Respiratory, thoracic and mediastinal disorders",1
